Port,Time,Data,Tire ID,lib ver,sensor v,receive v,pressure,z-axis,x-axis,volt(V),temp(กษ),frame id,crc,rssi,period(ms)
2,11-04  01:44:20,EFM2[KUMHO110087A91B39246B0002010D00FBAF5160696A00C1],87A91B39,24,1.0.7,1.0.6,-2.0,58.00,3.250,2.97,26.0,24681,00,-63,10161
1,11-04  01:44:20,EFM1[KUMHO110087A91B39246B0002010D00FBAF5160696A00BE],87A91B39,24,1.0.7,1.0.6,-2.0,58.00,3.250,2.97,26.0,24681,00,-66,1
2,11-04  01:44:21,EFM2[KUMHO110087A91543246B000100E800FAB15166606A00C4],87A91543,24,1.0.7,1.0.6,-2.4,21.00,2.917,2.99,26.0,26208,00,-60,10352
1,11-04  01:44:21,EFM1[KUMHO110087A91543246B000100E800FAB15166606A00C3],87A91543,24,1.0.7,1.0.6,-2.4,21.00,2.917,2.99,26.0,26208,00,-61,2
2,11-04  01:44:21,EFM2[KUMHO110087A92031246B000100E100FAAF511AD46A00B7],87A92031,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.97,26.0,6868,00,-73,10247
2,11-04  01:44:21,EFM2[KUMHO110087A91CB2246B0002011B00FFB04EC72F6A00BD],87A91CB2,24,1.0.7,1.0.6,-2.0,72.00,4.582,2.98,23.0,50991,00,-67,10224
2,11-04  01:44:22,EFM2[KUMHO110087A90C87246B000100E400FCB052E37A6A00B8],87A90C87,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,27.0,58234,00,-72,20222
1,11-04  01:44:22,EFM1[KUMHO110087A90C87246B000100E400FCB052E37A6A00BB],87A90C87,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,27.0,58234,00,-69,1
2,11-04  01:44:22,EFM2[KUMHO110087A90C9E246B000100E300FCB050B0576A00C3],87A90C9E,24,1.0.7,1.0.6,-2.4,16.00,3.583,2.98,25.0,45143,00,-61,10301
1,11-04  01:44:22,EFM1[KUMHO110087A90C9E246B000100E300FCB050B0576A00C6],87A90C9E,24,1.0.7,1.0.6,-2.4,16.00,3.583,2.98,25.0,45143,00,-58,1
2,11-04  01:44:24,EFM2[KUMHO110087A90C04246B000100E800FDAF4FDD1E6A00C0],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,3.916,2.97,24.0,56606,00,-64,10158
2,11-04  01:44:26,EFM2[KUMHO110087A91C14246B000100E500FCB050CA9A6A00C5],87A91C14,24,1.0.7,1.0.6,-2.4,18.00,3.583,2.98,25.0,51866,00,-59,10067
1,11-04  01:44:26,EFM1[KUMHO110087A91C14246B000100E500FCB050CA9A6A00C4],87A91C14,24,1.0.7,1.0.6,-2.4,18.00,3.583,2.98,25.0,51866,00,-60,1
1,11-04  01:44:26,EFM1[KUMHO110087A90CCF246B000100E100FAAA4E52B46A00B7],87A90CCF,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.92,23.0,21172,00,-73,10098
2,11-04  01:44:26,EFM2[KUMHO110087A90CCF246B000100E100FAAA4E52B46A00BA],87A90CCF,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.92,23.0,21172,00,-70,1
2,11-04  01:44:27,EFM2[KUMHO110087A90C83246B000100DF00FAB151B9336A00BB],87A90C83,24,1.0.7,1.0.6,-2.4,12.00,2.917,2.99,26.0,47411,00,-69,10233
1,11-04  01:44:28,EFM1[KUMHO110087A90C9C246B000200E500FAB04FF4CD6A00C4],87A90C9C,24,1.0.7,1.0.6,-2.0,18.00,2.917,2.98,24.0,62669,00,-60,10071
2,11-04  01:44:28,EFM2[KUMHO110087A90C9C246B000200E500FAB04FF4CD6A00BC],87A90C9C,24,1.0.7,1.0.6,-2.0,18.00,2.917,2.98,24.0,62669,00,-68,2
2,11-04  01:44:29,EFM2[KUMHO110087A90D9A246B0001010B00FAB151CAC16A00CE],87A90D9A,24,1.0.7,1.0.6,-2.4,56.00,2.917,2.99,26.0,51905,00,-50,10034
1,11-04  01:44:29,EFM1[KUMHO110087A90D9A246B0001010B00FAB151CAC16A00D2],87A90D9A,24,1.0.7,1.0.6,-2.4,56.00,2.917,2.99,26.0,51905,00,-46,3
2,11-04  01:44:30,EFM2[KUMHO110087A91B39246B0001010D00FAAF51606A6A00C1],87A91B39,24,1.0.7,1.0.6,-2.4,58.00,2.917,2.97,26.0,24682,00,-63,10160
1,11-04  01:44:30,EFM1[KUMHO110087A91B39246B0001010D00FAAF51606A6A00BD],87A91B39,24,1.0.7,1.0.6,-2.4,58.00,2.917,2.97,26.0,24682,00,-67,1
2,11-04  01:44:31,EFM2[KUMHO110087A91543246B000100E800FAB15166616A00C4],87A91543,24,1.0.7,1.0.6,-2.4,21.00,2.917,2.99,26.0,26209,00,-60,10356
1,11-04  01:44:31,EFM1[KUMHO110087A91543246B000100E800FAB15166616A00C4],87A91543,24,1.0.7,1.0.6,-2.4,21.00,2.917,2.99,26.0,26209,00,-60,2
2,11-04  01:44:31,EFM2[KUMHO110087A92031246B000100E100FBAF511AD56A00B8],87A92031,24,1.0.7,1.0.6,-2.4,14.00,3.250,2.97,26.0,6869,00,-72,10250
1,11-04  01:44:32,EFM1[KUMHO110087A91CB2246B0002011B00FEB04EC7306A00BB],87A91CB2,24,1.0.7,1.0.6,-2.0,72.00,4.249,2.98,23.0,50992,00,-69,10221
2,11-04  01:44:32,EFM2[KUMHO110087A91CB2246B0002011B00FEB04EC7306A00BD],87A91CB2,24,1.0.7,1.0.6,-2.0,72.00,4.249,2.98,23.0,50992,00,-67,2
1,11-04  01:44:32,EFM1[KUMHO110087A90C87246B000100E300FDB052E37B6A00BB],87A90C87,24,1.0.7,1.0.6,-2.4,16.00,3.916,2.98,27.0,58235,00,-69,10096
2,11-04  01:44:32,EFM2[KUMHO110087A90C87246B000100E300FDB052E37B6A00BA],87A90C87,24,1.0.7,1.0.6,-2.4,16.00,3.916,2.98,27.0,58235,00,-70,33
2,11-04  01:44:33,EFM2[KUMHO110087A90C9E246B000100E400FCB04FB0586A00C3],87A90C9E,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,24.0,45144,00,-61,10300
2,11-04  01:44:34,EFM2[KUMHO110087A90C04246B000100E800FDB04FDD1F6A00BF],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,3.916,2.98,24.0,56607,00,-65,10158
1,11-04  01:44:36,EFM1[KUMHO110087A91C14246B000100E500FCB050CA9B6A00C3],87A91C14,24,1.0.7,1.0.6,-2.4,18.00,3.583,2.98,25.0,51867,00,-61,10071
1,11-04  01:44:37,EFM1[KUMHO110087A90CCF246B000100E100F9AA4E52B56A00B7],87A90CCF,24,1.0.7,1.0.6,-2.4,14.00,2.584,2.92,23.0,21173,00,-73,10099
2,11-04  01:44:37,EFM2[KUMHO110087A90CCF246B000100E100F9AA4E52B56A00B8],87A90CCF,24,1.0.7,1.0.6,-2.4,14.00,2.584,2.92,23.0,21173,00,-72,2
1,11-04  01:44:37,EFM1[KUMHO110087A90D98246B0001010D00FC9E51C5F56A00C2],87A90D98,24,1.0.7,1.0.6,-2.4,58.00,3.583,2.8,26.0,50677,00,-62,60769
2,11-04  01:44:37,EFM2[KUMHO110087A90D98246B0001010D00FC9E51C5F56A00B7],87A90D98,24,1.0.7,1.0.6,-2.4,58.00,3.583,2.8,26.0,50677,00,-73,3
2,11-04  01:44:37,EFM2[KUMHO110087A90C83246B000100E000FBB151B9346A00BD],87A90C83,24,1.0.7,1.0.6,-2.4,13.00,3.250,2.99,26.0,47412,00,-67,10238
1,11-04  01:44:37,EFM1[KUMHO110087A90C83246B000100E000FBB151B9346A00C2],87A90C83,24,1.0.7,1.0.6,-2.4,13.00,3.250,2.99,26.0,47412,00,-62,1
2,11-04  01:44:38,EFM2[KUMHO110087A90C9C246B000100E500FAB04FF4CE6A00BC],87A90C9C,24,1.0.7,1.0.6,-2.4,18.00,2.917,2.98,24.0,62670,00,-68,10081
1,11-04  01:44:38,EFM1[KUMHO110087A90C9C246B000100E500FAB04FF4CE6A00C4],87A90C9C,24,1.0.7,1.0.6,-2.4,18.00,2.917,2.98,24.0,62670,00,-60,1
2,11-04  01:44:39,EFM2[KUMHO110087A90D9A246B0001010B00FAB051CAC26A00CE],87A90D9A,24,1.0.7,1.0.6,-2.4,56.00,2.917,2.98,26.0,51906,00,-50,10033
1,11-04  01:44:39,EFM1[KUMHO110087A90D9A246B0001010B00FAB051CAC26A00D2],87A90D9A,24,1.0.7,1.0.6,-2.4,56.00,2.917,2.98,26.0,51906,00,-46,1
2,11-04  01:44:40,EFM2[KUMHO110087A91B39246B0001010D00FBAF51606B6A00C1],87A91B39,24,1.0.7,1.0.6,-2.4,58.00,3.250,2.97,26.0,24683,00,-63,10160
1,11-04  01:44:40,EFM1[KUMHO110087A91B39246B0001010D00FBAF51606B6A00BD],87A91B39,24,1.0.7,1.0.6,-2.4,58.00,3.250,2.97,26.0,24683,00,-67,2
2,11-04  01:44:41,EFM2[KUMHO110087A91543246B000100E900FBB15166626A00C4],87A91543,24,1.0.7,1.0.6,-2.4,22.00,3.250,2.99,26.0,26210,00,-60,10357
2,11-04  01:44:42,EFM2[KUMHO110087A92031246B000100E100FAAF511AD66A00B5],87A92031,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.97,26.0,6870,00,-75,10249
1,11-04  01:44:42,EFM1[KUMHO110087A92031246B000100E100FAAF511AD66A00BC],87A92031,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.97,26.0,6870,00,-68,1
1,11-04  01:44:42,EFM1[KUMHO110087A91CB2246B0002011B00FFB04EC7316A00BD],87A91CB2,24,1.0.7,1.0.6,-2.0,72.00,4.582,2.98,23.0,50993,00,-67,10219
2,11-04  01:44:42,EFM2[KUMHO110087A91CB2246B0002011B00FFB04EC7316A00BD],87A91CB2,24,1.0.7,1.0.6,-2.0,72.00,4.582,2.98,23.0,50993,00,-67,1
2,11-04  01:44:42,EFM2[KUMHO110087A90C87246B000100E400FCB052E37C6A00BA],87A90C87,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,27.0,58236,00,-70,10095
2,11-04  01:44:43,EFM2[KUMHO110087A90C9E246B000100E400FCB04FB0596A00C4],87A90C9E,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,24.0,45145,00,-60,10299
1,11-04  01:44:43,EFM1[KUMHO110087A90C9E246B000100E400FCB04FB0596A00C6],87A90C9E,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,24.0,45145,00,-58,1
1,11-04  01:44:44,EFM1[KUMHO110087A90C04246B000100E800FDB04FDD206A00BE],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,3.916,2.98,24.0,56608,00,-66,10155
2,11-04  01:44:46,EFM2[KUMHO110087A91C14246B000100E500FCB050CA9C6A00C4],87A91C14,24,1.0.7,1.0.6,-2.4,18.00,3.583,2.98,25.0,51868,00,-60,10068
1,11-04  01:44:46,EFM1[KUMHO110087A91C14246B000100E500FCB050CA9C6A00C3],87A91C14,24,1.0.7,1.0.6,-2.4,18.00,3.583,2.98,25.0,51868,00,-61,2
2,11-04  01:44:47,EFM2[KUMHO110087A90CCF246B000100E100FAAA4E52B66A00B7],87A90CCF,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.92,23.0,21174,00,-73,10098
1,11-04  01:44:47,EFM1[KUMHO110087A90CCF246B000100E100FAAA4E52B66A00B6],87A90CCF,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.92,23.0,21174,00,-74,1
1,11-04  01:44:47,EFM1[KUMHO110087A90D98246B0001010D00FC9E51C5F66A00C3],87A90D98,24,1.0.7,1.0.6,-2.4,58.00,3.583,2.8,26.0,50678,00,-61,10135
2,11-04  01:44:47,EFM2[KUMHO110087A90D98246B0001010D00FC9E51C5F66A00AF],87A90D98,24,1.0.7,1.0.6,-2.4,58.00,3.583,2.8,26.0,50678,00,-81,2
1,11-04  01:44:47,EFM1[KUMHO110087A90C83246B000100E000FBB151B9356A00C3],87A90C83,24,1.0.7,1.0.6,-2.4,13.00,3.250,2.99,26.0,47413,00,-61,10235
2,11-04  01:44:47,EFM2[KUMHO110087A90C83246B000100E000FBB151B9356A00BD],87A90C83,24,1.0.7,1.0.6,-2.4,13.00,3.250,2.99,26.0,47413,00,-67,1
1,11-04  01:44:48,EFM1[KUMHO110087A90C9C246B000200E500FAB04FF4CF6A00C4],87A90C9C,24,1.0.7,1.0.6,-2.0,18.00,2.917,2.98,24.0,62671,00,-60,10082
2,11-04  01:44:49,EFM2[KUMHO110087A90D9A246B0001010B00FAB051CAC36A00CE],87A90D9A,24,1.0.7,1.0.6,-2.4,56.00,2.917,2.98,26.0,51907,00,-50,10037
1,11-04  01:44:49,EFM1[KUMHO110087A90D9A246B0001010B00FAB051CAC36A00D3],87A90D9A,24,1.0.7,1.0.6,-2.4,56.00,2.917,2.98,26.0,51907,00,-45,1
1,11-04  01:44:50,EFM1[KUMHO110086A90C07246B000100F300EAAE4584896A01AD],86A90C07,24,1.0.7,1.0.6,-2.4,32.00,-2.411,2.96,14.0,33929,01,-83,40272
2,11-04  01:44:50,EFM2[KUMHO110087A91B39246B0002010D00FBAF51606C6A00C1],87A91B39,24,1.0.7,1.0.6,-2.0,58.00,3.250,2.97,26.0,24684,00,-63,10160
2,11-04  01:44:52,EFM2[KUMHO110087A91543246B000100E900FCB15166636A00C4],87A91543,24,1.0.7,1.0.6,-2.4,22.00,3.583,2.99,26.0,26211,00,-60,10354
1,11-04  01:44:52,EFM1[KUMHO110087A92031246B000100E100FAAF511AD76A00BC],87A92031,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.97,26.0,6871,00,-68,10248
2,11-04  01:44:52,EFM2[KUMHO110087A92031246B000100E100FAAF511AD76A00B5],87A92031,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.97,26.0,6871,00,-75,1
2,11-04  01:44:52,EFM2[KUMHO110087A91CB2246B0002011C00FEB04EC7326A00BE],87A91CB2,24,1.0.7,1.0.6,-2.0,73.00,4.249,2.98,23.0,50994,00,-66,10226
2,11-04  01:44:53,EFM2[KUMHO110087A90C87246B000100E400FDB052E37D6A00BB],87A90C87,24,1.0.7,1.0.6,-2.4,17.00,3.916,2.98,27.0,58237,00,-69,10109
1,11-04  01:44:53,EFM1[KUMHO110087A90C87246B000100E400FDB052E37D6A00B9],87A90C87,24,1.0.7,1.0.6,-2.4,17.00,3.916,2.98,27.0,58237,00,-71,1
1,11-04  01:44:53,EFM1[KUMHO110087A90C9E246B000100E400FBB04FB05A6A00C9],87A90C9E,24,1.0.7,1.0.6,-2.4,17.00,3.250,2.98,24.0,45146,00,-55,10298
2,11-04  01:44:53,EFM2[KUMHO110087A90C9E246B000100E400FBB04FB05A6A00C4],87A90C9E,24,1.0.7,1.0.6,-2.4,17.00,3.250,2.98,24.0,45146,00,-60,1
2,11-04  01:44:54,EFM2[KUMHO110087A90C04246B000100E800FDB04FDD216A00BE],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,3.916,2.98,24.0,56609,00,-66,10158
1,11-04  01:44:54,EFM1[KUMHO110087A90C04246B000100E800FDB04FDD216A00BC],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,3.916,2.98,24.0,56609,00,-68,1
2,11-04  01:44:56,EFM2[KUMHO110087A91C14246B000100E500FCB050CA9D6A00C4],87A91C14,24,1.0.7,1.0.6,-2.4,18.00,3.583,2.98,25.0,51869,00,-60,10069
1,11-04  01:44:56,EFM1[KUMHO110087A91C14246B000100E500FCB050CA9D6A00C3],87A91C14,24,1.0.7,1.0.6,-2.4,18.00,3.583,2.98,25.0,51869,00,-61,2
2,11-04  01:44:57,EFM2[KUMHO110087A90CCF246B000100E100F9AA4E52B76A00B8],87A90CCF,24,1.0.7,1.0.6,-2.4,14.00,2.584,2.92,23.0,21175,00,-72,10097
2,11-04  01:44:57,EFM2[KUMHO110087A90D98246B0001010D00FC9E51C5F76A00B4],87A90D98,24,1.0.7,1.0.6,-2.4,58.00,3.583,2.8,26.0,50679,00,-76,10114
1,11-04  01:44:57,EFM1[KUMHO110087A90D98246B0001010D00FC9E51C5F76A00BF],87A90D98,24,1.0.7,1.0.6,-2.4,58.00,3.583,2.8,26.0,50679,00,-65,1
1,11-04  01:44:57,EFM1[KUMHO110087A90C83246B000100E000FBB151B9366A00C1],87A90C83,24,1.0.7,1.0.6,-2.4,13.00,3.250,2.99,26.0,47414,00,-63,10236
2,11-04  01:44:57,EFM2[KUMHO110087A90C83246B000100E000FBB151B9366A00BE],87A90C83,24,1.0.7,1.0.6,-2.4,13.00,3.250,2.99,26.0,47414,00,-66,2
2,11-04  01:44:58,EFM2[KUMHO110087A90C9C246B000100E400FBB050F4D06A00C1],87A90C9C,24,1.0.7,1.0.6,-2.4,17.00,3.250,2.98,25.0,62672,00,-63,10081
1,11-04  01:44:58,EFM1[KUMHO110087A90C9C246B000100E400FBB050F4D06A00C5],87A90C9C,24,1.0.7,1.0.6,-2.4,17.00,3.250,2.98,25.0,62672,00,-59,2
1,11-04  01:44:59,EFM1[KUMHO110087A90D9A246B0001010B00FAB051CAC46A00D1],87A90D9A,24,1.0.7,1.0.6,-2.4,56.00,2.917,2.98,26.0,51908,00,-47,10038
2,11-04  01:45:00,EFM2[KUMHO110087A91B39246B0001010D00FBAF51606D6A00BE],87A91B39,24,1.0.7,1.0.6,-2.4,58.00,3.250,2.97,26.0,24685,00,-66,10159
1,11-04  01:45:00,EFM1[KUMHO110087A91B39246B0001010D00FBAF51606D6A00BB],87A91B39,24,1.0.7,1.0.6,-2.4,58.00,3.250,2.97,26.0,24685,00,-69,1
1,11-04  01:45:02,EFM1[KUMHO110087A91543246B000100E900FBB15166646A00C4],87A91543,24,1.0.7,1.0.6,-2.4,22.00,3.250,2.99,26.0,26212,00,-60,10352
2,11-04  01:45:02,EFM2[KUMHO110087A91543246B000100E900FBB15166646A00C4],87A91543,24,1.0.7,1.0.6,-2.4,22.00,3.250,2.99,26.0,26212,00,-60,1
1,11-04  01:45:02,EFM1[KUMHO110087A92031246B000100E100FAAF511AD86A00BD],87A92031,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.97,26.0,6872,00,-67,10248
2,11-04  01:45:02,EFM2[KUMHO110087A92031246B000100E100FAAF511AD86A00B5],87A92031,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.97,26.0,6872,00,-75,1
2,11-04  01:45:02,EFM2[KUMHO110087A91CB2246B0002011C00FEB04EC7336A00BE],87A91CB2,24,1.0.7,1.0.6,-2.0,73.00,4.249,2.98,23.0,50995,00,-66,10221
1,11-04  01:45:02,EFM1[KUMHO110087A91CB2246B0002011C00FEB04EC7336A00BB],87A91CB2,24,1.0.7,1.0.6,-2.0,73.00,4.249,2.98,23.0,50995,00,-69,1
2,11-04  01:45:03,EFM2[KUMHO110087A90C87246B000100E400FCB052E37E6A00B9],87A90C87,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,27.0,58238,00,-71,10112
1,11-04  01:45:03,EFM1[KUMHO110087A90C87246B000100E400FCB052E37E6A00B8],87A90C87,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,27.0,58238,00,-72,1
2,11-04  01:45:04,EFM2[KUMHO110087A90C9E246B000100E400FCB04FB05B6A00C4],87A90C9E,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,24.0,45147,00,-60,10297
2,11-04  01:45:05,EFM2[KUMHO110087A90C04246B000100E800FDB04FDD226A00BC],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,3.916,2.98,24.0,56610,00,-68,10156
1,11-04  01:45:05,EFM1[KUMHO110087A90C04246B000100E800FDB04FDD226A00BD],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,3.916,2.98,24.0,56610,00,-67,1
2,11-04  01:45:06,EFM2[KUMHO110087A91C14246B000100E500FCB050CA9E6A00C5],87A91C14,24,1.0.7,1.0.6,-2.4,18.00,3.583,2.98,25.0,51870,00,-59,10072
1,11-04  01:45:07,EFM1[KUMHO110087A90CCF246B000200E000FAAA4E52B86A00AC],87A90CCF,24,1.0.7,1.0.6,-2.0,13.00,2.917,2.92,23.0,21176,00,-84,10098
2,11-04  01:45:07,EFM2[KUMHO110087A90CCF246B000200E000FAAA4E52B86A00B8],87A90CCF,24,1.0.7,1.0.6,-2.0,13.00,2.917,2.92,23.0,21176,00,-72,2
2,11-04  01:45:07,EFM2[KUMHO110087A90D98246B0001010D00FD9E50C5F86A00B4],87A90D98,24,1.0.7,1.0.6,-2.4,58.00,3.916,2.8,25.0,50680,00,-76,10129
2,11-04  01:45:09,EFM2[KUMHO110087A90D9A246B0001010B00FAB151CAC56A00CE],87A90D9A,24,1.0.7,1.0.6,-2.4,56.00,2.917,2.99,26.0,51909,00,-50,10036
1,11-04  01:45:09,EFM1[KUMHO110087A90D9A246B0001010B00FAB151CAC56A00D2],87A90D9A,24,1.0.7,1.0.6,-2.4,56.00,2.917,2.99,26.0,51909,00,-46,2
2,11-04  01:45:10,EFM2[KUMHO110087A91B39246B0002010D00F9AF51606E6A00BF],87A91B39,24,1.0.7,1.0.6,-2.0,58.00,2.584,2.97,26.0,24686,00,-65,10159
1,11-04  01:45:10,EFM1[KUMHO110087A91B39246B0002010D00F9AF51606E6A00BD],87A91B39,24,1.0.7,1.0.6,-2.0,58.00,2.584,2.97,26.0,24686,00,-67,1
2,11-04  01:45:12,EFM2[KUMHO110087A91543246B000100E900FAB15166656A00C4],87A91543,24,1.0.7,1.0.6,-2.4,22.00,2.917,2.99,26.0,26213,00,-60,10353
1,11-04  01:45:12,EFM1[KUMHO110087A91543246B000100E900FAB15166656A00C4],87A91543,24,1.0.7,1.0.6,-2.4,22.00,2.917,2.99,26.0,26213,00,-60,1
1,11-04  01:45:12,EFM1[KUMHO110087A92031246B000100E100FAAF511AD96A00BE],87A92031,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.97,26.0,6873,00,-66,10245
2,11-04  01:45:12,EFM2[KUMHO110087A92031246B000100E100FAAF511AD96A00B9],87A92031,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.97,26.0,6873,00,-71,1
2,11-04  01:45:12,EFM2[KUMHO110087A91CB2246B0002011B00FEB04EC7346A00BE],87A91CB2,24,1.0.7,1.0.6,-2.0,72.00,4.249,2.98,23.0,50996,00,-66,10249
1,11-04  01:45:12,EFM1[KUMHO110087A91CB2246B0002011B00FEB04EC7346A00BC],87A91CB2,24,1.0.7,1.0.6,-2.0,72.00,4.249,2.98,23.0,50996,00,-68,1
1,11-04  01:45:13,EFM1[KUMHO110087A90C87246B000100E400FCB052E37F6A00BA],87A90C87,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,27.0,58239,00,-70,10114
2,11-04  01:45:13,EFM2[KUMHO110087A90C87246B000100E400FCB052E37F6A00BB],87A90C87,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,27.0,58239,00,-69,1
1,11-04  01:45:14,EFM1[KUMHO110087A90C9E246B000100E300FBB04FB05C6A00C8],87A90C9E,24,1.0.7,1.0.6,-2.4,16.00,3.250,2.98,24.0,45148,00,-56,10298
2,11-04  01:45:14,EFM2[KUMHO110087A90C9E246B000100E300FBB04FB05C6A00C4],87A90C9E,24,1.0.7,1.0.6,-2.4,16.00,3.250,2.98,24.0,45148,00,-60,2
1,11-04  01:45:15,EFM1[KUMHO110087A90C04246B000100E800FEAF4FDD236A00BD],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,4.249,2.97,24.0,56611,00,-67,10154
2,11-04  01:45:15,EFM2[KUMHO110087A90C04246B000100E800FEAF4FDD236A00BD],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,4.249,2.97,24.0,56611,00,-67,2
1,11-04  01:45:16,EFM1[KUMHO110087A91C14246B000100E400FDB050CA9F6A00C2],87A91C14,24,1.0.7,1.0.6,-2.4,17.00,3.916,2.98,25.0,51871,00,-62,10056
1,11-04  01:45:17,EFM1[KUMHO110087A90CCF246B000100E000FAAA4E52B96A00AF],87A90CCF,24,1.0.7,1.0.6,-2.4,13.00,2.917,2.92,23.0,21177,00,-81,10097
2,11-04  01:45:17,EFM2[KUMHO110087A90CCF246B000100E000FAAA4E52B96A00B7],87A90CCF,24,1.0.7,1.0.6,-2.4,13.00,2.917,2.92,23.0,21177,00,-73,2
2,11-04  01:45:17,EFM2[KUMHO110087A90D98246B0001010D00FC9E51C5F96A00B3],87A90D98,24,1.0.7,1.0.6,-2.4,58.00,3.583,2.8,26.0,50681,00,-77,10122
1,11-04  01:45:17,EFM1[KUMHO110087A90D98246B0001010D00FC9E51C5F96A00C1],87A90D98,24,1.0.7,1.0.6,-2.4,58.00,3.583,2.8,26.0,50681,00,-63,1
2,11-04  01:45:18,EFM2[KUMHO110087A90C83246B000100DF00FAB151B9386A00BD],87A90C83,24,1.0.7,1.0.6,-2.4,12.00,2.917,2.99,26.0,47416,00,-67,20472
1,11-04  01:45:18,EFM1[KUMHO110087A90C83246B000100DF00FAB151B9386A00C1],87A90C83,24,1.0.7,1.0.6,-2.4,12.00,2.917,2.99,26.0,47416,00,-63,2
1,11-04  01:45:19,EFM1[KUMHO110087A90C9C246B000100E500FBB050F4D26A00C5],87A90C9C,24,1.0.7,1.0.6,-2.4,18.00,3.250,2.98,25.0,62674,00,-59,20165
2,11-04  01:45:19,EFM2[KUMHO110087A90C9C246B000100E500FBB050F4D26A00BE],87A90C9C,24,1.0.7,1.0.6,-2.4,18.00,3.250,2.98,25.0,62674,00,-66,1
2,11-04  01:45:19,EFM2[KUMHO110087A90D9A246B0001010B00FAB151CAC66A00CE],87A90D9A,24,1.0.7,1.0.6,-2.4,56.00,2.917,2.99,26.0,51910,00,-50,10038
1,11-04  01:45:19,EFM1[KUMHO110087A90D9A246B0001010B00FAB151CAC66A00D0],87A90D9A,24,1.0.7,1.0.6,-2.4,56.00,2.917,2.99,26.0,51910,00,-48,1
1,11-04  01:45:21,EFM1[KUMHO110087A91B39246B0002010D00FAAF51606F6A00BA],87A91B39,24,1.0.7,1.0.6,-2.0,58.00,2.917,2.97,26.0,24687,00,-70,10162
1,11-04  01:45:23,EFM1[KUMHO1100000804000441000000120050B04EC7356A01C1],00080400,04,-,1.0.6,-2.8,-193.00,-53.693,2.98,23.0,50997,01,-63,2058399
1,11-04  01:45:23,EFM1[KUMHO110087A91543246B000100E900FBB15166666A00C3],87A91543,24,1.0.7,1.0.6,-2.4,22.00,3.250,2.99,26.0,26214,00,-61,10345
1,11-04  01:45:23,EFM1[KUMHO110087A90C87246B000100E400FDB052E3806A00BA],87A90C87,24,1.0.7,1.0.6,-2.4,17.00,3.916,2.98,27.0,58240,00,-70,10113
2,11-04  01:45:23,EFM2[KUMHO110087A90C87246B000100E400FDB052E3806A00BA],87A90C87,24,1.0.7,1.0.6,-2.4,17.00,3.916,2.98,27.0,58240,00,-70,2
1,11-04  01:45:24,EFM1[KUMHO110087A90C9E246B000100E400FCB050B05D6A00C8],87A90C9E,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,25.0,45149,00,-56,10298
1,11-04  01:45:25,EFM1[KUMHO110087A90C04246B000100E800FDB04FDD246A00BC],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,3.916,2.98,24.0,56612,00,-68,10156
2,11-04  01:45:25,EFM2[KUMHO110087A90C04246B000100E800FDB04FDD246A00BE],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,3.916,2.98,24.0,56612,00,-66,1
1,11-04  01:45:26,EFM1[KUMHO110087A91C14246B000100E400FCB050CAA06A00C1],87A91C14,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,25.0,51872,00,-63,10087
2,11-04  01:45:26,EFM2[KUMHO110087A91C14246B000100E400FCB050CAA06A00C4],87A91C14,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,25.0,51872,00,-60,1
