,Time,Data,tire id,lib ver,sensor ver,receiver ver,pressure,z-axis,x-axis,volt (V),temp (°C),frame id,crc,rssi,period(ms)
1832,10-30 16:34:47:318,"[KUMHO110087A90D98246B0001010E00FD9F52238A6A00A6]
",87A90D98,24,1.0.7,1.0.6,0.0,1.742,-0.172,2.81,27.0,9098,00,-90,10112
1833,10-30 16:34:47:670,"[KUMHO110087A92031246B000100E100FAAF537A6B6A00A6]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.289,2.97,28.0,31339,00,-90,10225
1834,10-30 16:34:48:212,"[KUMHO110087A91543246B000100E900FBB053C7686A00B4]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.25,2.98,28.0,51048,00,-76,10335
1835,10-30 16:34:49:907,"[KUMHO110087A90C83246B000100E000FBB05318936A00B5]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.98,28.0,6291,00,-75,10224
1836,10-30 16:34:50:146,"[KUMHO110087A90C04246B000100F700FEB0533AE56A00A7]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.133,2.98,28.0,15077,00,-89,10129
1837,10-30 16:34:50:194,"[KUMHO110087A91B39246B0002010D00FBAF53BE7A6A00A9]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28.0,48762,00,-87,10129
1838,10-30 16:34:51:105,"[KUMHO110087A90C9E246B000200E300FCB053105B6A00A9]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.332,-0.211,2.98,28.0,4187,00,-87,10273
1839,10-30 16:34:53:676,"[KUMHO110087A91CB2246B0002011B0100B05025F56A00A5]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.055,2.98,25.0,9717,00,-91,10208
1840,10-30 16:34:54:523,"[KUMHO110087A91C14246B000100E400FCAF52272B6A00BC]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.97,27.0,10027,00,-68,10048
1841,10-30 16:34:54:843,"[KUMHO110087A90D9A246B0001010B00FCB05326E46A00A9]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.211,2.98,28.0,9956,00,-87,10016
1842,10-30 16:34:55:083,"[KUMHO110087A90CCF246B000200E000FBAB51AF8E6A00AF]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.686,-0.25,2.93,26.0,44942,00,-81,10081
1843,10-30 16:34:56:377,"[KUMHO110087A90C9C246B000200E500FBB05351766A00A6]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.25,2.98,28.0,20854,00,-90,10065
1844,10-30 16:34:56:569,"[KUMHO110087A90C87246B000100E400FCB05340E06A00A2]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,16608,00,-94,10097
1845,10-30 16:34:57:431,"[KUMHO110087A90D98246B0001010D00FC9F52238B6A00A6]
",87A90D98,24,1.0.7,1.0.6,0.0,1.624,-0.211,2.81,27.0,9099,00,-90,10113
1846,10-30 16:34:57:911,"[KUMHO110087A92031246B000100E100FAAF537A6C6A00A8]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.289,2.97,28.0,31340,00,-88,10241
1847,10-30 16:34:58:550,"[KUMHO110087A91543246B000100E900FCB053C7696A00B5]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.211,2.98,28.0,51049,00,-75,10337
1848,10-30 16:35:00:132,"[KUMHO110087A90C83246B000100E000FBB05318946A00B7]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.98,28.0,6292,00,-73,10225
1849,10-30 16:35:00:275,"[KUMHO110087A90C04246B000100F700FEB0533AE66A00A4]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.133,2.98,28.0,15078,00,-92,10129
1850,10-30 16:35:00:339,"[KUMHO110087A91B39246B0002010D00FBAF53BE7B6A00A8]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28.0,48763,00,-88,10144
1851,10-30 16:35:01:378,"[KUMHO110087A90C9E246B000200E400FCB153105C6A00A7]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.99,28.0,4188,00,-89,10273
1852,10-30 16:35:03:870,"[KUMHO110087A91CB2246B0002011B0100B05025F66A00A1]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.055,2.98,25.0,9718,00,-95,10193
1853,10-30 16:35:04:573,"[KUMHO110087A91C14246B000100E500FCAF52272C6A00BB]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.97,27.0,10028,00,-69,10050
1854,10-30 16:35:04:845,"[KUMHO110087A90D9A246B0001010B00FBB05326E56A00AB]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.25,2.98,28.0,9957,00,-85,10002
1855,10-30 16:35:05:164,"[KUMHO110087A90CCF246B000100E100FAAB51AF8F6A00AF]
",87A90CCF,24,1.0.7,1.0.6,0.0,-3.568,-0.289,2.93,26.0,44943,00,-81,10081
1856,10-30 16:35:06:442,"[KUMHO110087A90C9C246B000200E500FAB05351776A00AA]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.289,2.98,28.0,20855,00,-86,10065
1857,10-30 16:35:06:666,"[KUMHO110087A90C87246B000100E400FCB05340E16A00A6]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,16609,00,-90,10096
1858,10-30 16:35:07:544,"[KUMHO110087A90D98246B0001010D00FC9F52238C6A00A6]
",87A90D98,24,1.0.7,1.0.6,0.0,1.624,-0.211,2.81,27.0,9100,00,-90,10113
1859,10-30 16:35:08:136,"[KUMHO110087A92031246B000100E100FAAF537A6D6A00A7]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.289,2.97,28.0,31341,00,-89,10224
1860,10-30 16:35:08:887,"[KUMHO110087A91543246B000100E800FCB053C76A6A00B5]
",87A91543,24,1.0.7,1.0.6,0.0,-2.742,-0.211,2.98,28.0,51050,00,-75,10337
1861,10-30 16:35:10:356,"[KUMHO110087A90C83246B000100E000FBB05318956A00B6]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.98,28.0,6293,00,-74,10224
1862,10-30 16:35:10:404,"[KUMHO110087A90C04246B000100F700FEB0533AE76A00A4]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.133,2.98,28.0,15079,00,-92,10128
1863,10-30 16:35:10:484,"[KUMHO110087A91B39246B0002010E00FBAF53BE7C6A00A9]
",87A91B39,24,1.0.7,1.0.6,0.1,1.742,-0.25,2.97,28.0,48764,00,-87,10145
1864,10-30 16:35:11:651,"[KUMHO110087A90C9E246B000200E300FCB153105D6A00A7]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.332,-0.211,2.99,28.0,4189,00,-89,10273
1865,10-30 16:35:14:079,"[KUMHO110087A91CB2246B0002011B00FFB05025F76A009F]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.094,2.98,25.0,9719,00,-97,10208
1866,10-30 16:35:14:622,"[KUMHO110087A91C14246B000100E500FCAF52272D6A00BB]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.97,27.0,10029,00,-69,10049
1867,10-30 16:35:14:862,"[KUMHO110087A90D9A246B0001010B00FBB05326E66A00AC]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.25,2.98,28.0,9958,00,-84,10017
1868,10-30 16:35:15:245,"[KUMHO110087A90CCF246B000100E100FBAB51AF906A00AF]
",87A90CCF,24,1.0.7,1.0.6,0.0,-3.568,-0.25,2.93,26.0,44944,00,-81,10081
1869,10-30 16:35:16:492,"[KUMHO110087A90C9C246B000200E400FAB05351786A00A8]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.214,-0.289,2.98,28.0,20856,00,-88,10049
1870,10-30 16:35:16:763,"[KUMHO110087A90C87246B000100E400FCB05340E26A00A6]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,16610,00,-90,10097
1871,10-30 16:35:17:657,"[KUMHO110087A90D98246B0001010E00FD9F52238D6A00A3]
",87A90D98,24,1.0.7,1.0.6,0.0,1.742,-0.172,2.81,27.0,9101,00,-93,10113
1872,10-30 16:35:18:377,"[KUMHO110087A92031246B000100E100FBAF537A6E6A00A7]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.25,2.97,28.0,31342,00,-89,10241
1873,10-30 16:35:19:224,"[KUMHO110087A91543246B000100E900FBB053C76B6A00B4]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.25,2.98,28.0,51051,00,-76,10337
1874,10-30 16:35:20:518,"[KUMHO110087A90C04246B000100F800FFB0533AE86A00A3]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.854,-0.094,2.98,28.0,15080,00,-93,10114
1875,10-30 16:35:20:582,"[KUMHO110087A90C83246B000100E000FBB05318966A00B2]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.98,28.0,6294,00,-78,10225
1876,10-30 16:35:20:629,"[KUMHO110087A91B39246B0002010D00FBAF53BE7D6A00AB]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28.0,48765,00,-85,10144
1877,10-30 16:35:21:924,"[KUMHO110087A90C9E246B000200E400FCB153105E6A00AC]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.99,28.0,4190,00,-84,10273
1878,10-30 16:35:24:288,"[KUMHO110087A91CB2246B0002011C0100B05025F86A00A2]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.055,2.98,25.0,9720,00,-94,10209
1879,10-30 16:35:24:688,"[KUMHO110087A91C14246B000100E500FCAF52272E6A00BB]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.97,27.0,10030,00,-69,10065
1880,10-30 16:35:24:864,"[KUMHO110087A90D9A246B0001010B00FBB05326E76A00B1]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.25,2.98,28.0,9959,00,-79,10001
1881,10-30 16:35:25:327,"[KUMHO110087A90CCF246B000100E100FBAB51AF916A00B0]
",87A90CCF,24,1.0.7,1.0.6,0.0,-3.568,-0.25,2.93,26.0,44945,00,-80,10081
1882,10-30 16:35:26:557,"[KUMHO110087A90C9C246B000200E600FAB05351796A00AD]
",87A90C9C,24,1.0.7,1.0.6,0.1,-2.978,-0.289,2.98,28.0,20857,00,-83,10065
1883,10-30 16:35:26:861,"[KUMHO110087A90C87246B000100E400FDB05440E36A00A9]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.172,2.98,29.0,16611,00,-87,10097
1884,10-30 16:35:27:755,"[KUMHO110087A90D98246B0001010D00FD9F52238E6A00A7]
",87A90D98,24,1.0.7,1.0.6,0.0,1.624,-0.172,2.81,27.0,9102,00,-89,10098
1885,10-30 16:35:28:618,"[KUMHO110087A92031246B000100E100FBAF537A6F6A00A5]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.25,2.97,28.0,31343,00,-91,10241
1886,10-30 16:35:29:561,"[KUMHO110087A91543246B000100E900FCB053C76C6A00B3]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.211,2.98,28.0,51052,00,-77,10336
1887,10-30 16:35:30:647,"[KUMHO110087A90C04246B000100F600FFB0533AE96A009C]
",87A90C04,24,1.0.7,1.0.6,0.0,-1.09,-0.094,2.98,28.0,15081,00,-100,10128
1888,10-30 16:35:30:759,"[KUMHO110087A91B39246B0001010D00FBAF53BE7E6A00A7]
",87A91B39,24,1.0.7,1.0.6,0.0,1.624,-0.25,2.97,28.0,48766,00,-89,10129
1889,10-30 16:35:30:807,"[KUMHO110087A90C83246B000100DF00FBB05318976A00B4]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.804,-0.25,2.98,28.0,6295,00,-76,10224
1890,10-30 16:35:32:197,"[KUMHO110087A90C9E246B000200E400FCB153105F6A00A8]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.99,28.0,4191,00,-88,10273
1891,10-30 16:35:34:481,"[KUMHO110087A91CB2246B0002011B00FFB05025F96A00A5]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.094,2.98,25.0,9721,00,-91,10193
1892,10-30 16:35:34:737,"[KUMHO110087A91C14246B000100E500FCAF52272F6A00BA]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.97,27.0,10031,00,-70,10049
1893,10-30 16:35:34:881,"[KUMHO110087A90D9A246B0001010B00FBB05326E86A00B2]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.25,2.98,28.0,9960,00,-78,10016
1894,10-30 16:35:35:392,"[KUMHO110087A90CCF246B000200E100FBAB51AF926A00B1]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.568,-0.25,2.93,26.0,44946,00,-79,10065
1895,10-30 16:35:36:622,"[KUMHO110087A90C9C246B000200E500FAB053517A6A00AD]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.289,2.98,28.0,20858,00,-83,10065
1896,10-30 16:35:36:974,"[KUMHO110087A90C87246B000100E400FCB05340E46A00A8]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,16612,00,-88,10113
1897,10-30 16:35:37:869,"[KUMHO110087A90D98246B0001010D00FD9F52238F6A00A7]
",87A90D98,24,1.0.7,1.0.6,0.0,1.624,-0.172,2.81,27.0,9103,00,-89,10113
1898,10-30 16:35:38:843,"[KUMHO110087A92031246B000100E100FAAF537A706A00A5]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.289,2.97,28.0,31344,00,-91,10225
1899,10-30 16:35:39:898,"[KUMHO110087A91543246B000100E900FCB053C76D6A00B4]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.211,2.98,28.0,51053,00,-76,10337
1900,10-30 16:35:40:776,"[KUMHO110087A90C04246B000100F700FEB0533AEA6A009F]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.133,2.98,28.0,15082,00,-97,10128
1901,10-30 16:35:40:904,"[KUMHO110087A91B39246B0002010E00FBAF53BE7F6A00A7]
",87A91B39,24,1.0.7,1.0.6,0.1,1.742,-0.25,2.97,28.0,48767,00,-89,10145
1902,10-30 16:35:41:033,"[KUMHO110087A90C83246B000100E000FBB05318986A00B5]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.98,28.0,6296,00,-75,10226
1903,10-30 16:35:42:470,"[KUMHO110087A90C9E246B000200E300FCB05310606A00AA]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.332,-0.211,2.98,28.0,4192,00,-86,10273
1904,10-30 16:35:44:691,"[KUMHO110087A91CB2246B0002011C0100B05025FA6A00AB]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.055,2.98,25.0,9722,00,-85,10209
1905,10-30 16:35:44:787,"[KUMHO110087A91C14246B000100E500FCAF5227306A00BA]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.97,27.0,10032,00,-70,10049
1906,10-30 16:35:44:883,"[KUMHO110087A90D9A246B0001010A00FCB05326E96A00B2]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.27,-0.211,2.98,28.0,9961,00,-78,10001
1907,10-30 16:35:45:474,"[KUMHO110087A90CCF246B000100E100FBAB51AF936A00B0]
",87A90CCF,24,1.0.7,1.0.6,0.0,-3.568,-0.25,2.93,26.0,44947,00,-80,10081
1908,10-30 16:35:46:688,"[KUMHO110087A90C9C246B000200E500FAB053517B6A00AD]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.289,2.98,28.0,20859,00,-83,10065
1909,10-30 16:35:47:072,"[KUMHO110087A90C87246B000100E400FCB05340E56A00A9]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,16613,00,-87,10097
1910,10-30 16:35:47:982,"[KUMHO110087A90D98246B0001010D00FC9F5223906A00A5]
",87A90D98,24,1.0.7,1.0.6,0.0,1.624,-0.211,2.81,27.0,9104,00,-91,10113
1911,10-30 16:35:49:085,"[KUMHO110087A92031246B000200E100FAB0537A716A00A5]
",87A92031,24,1.0.7,1.0.6,0.1,-3.568,-0.289,2.98,28.0,31345,00,-91,10241
1912,10-30 16:35:50:235,"[KUMHO110087A91543246B000100E900FCB053C76E6A00B5]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.211,2.98,28.0,51054,00,-75,10337
1913,10-30 16:35:50:890,"[KUMHO110087A90C04246B000100F700FEB0533AEB6A00A0]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.133,2.98,28.0,15083,00,-96,10113
1914,10-30 16:35:51:049,"[KUMHO110087A91B39246B0002010D00FCAF53BE806A00A6]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.211,2.97,28.0,48768,00,-90,10144
1915,10-30 16:35:51:257,"[KUMHO110087A90C83246B000100E000FBB05318996A00B5]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.98,28.0,6297,00,-75,10224
1916,10-30 16:35:52:743,"[KUMHO110087A90C9E246B000200E300FDB15310616A00A9]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.332,-0.172,2.99,28.0,4193,00,-87,10272
1917,10-30 16:35:54:852,"[KUMHO110087A91C14246B000100E500FCAF5227316A00BA]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.97,27.0,10033,00,-70,10065
1918,10-30 16:35:54:900,"[KUMHO110087A90D9A246B0001010B00FBB05326EA6A00B2]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.25,2.98,28.0,9962,00,-78,10017
1919,10-30 16:35:55:555,"[KUMHO110087A90CCF246B000100E000FBAB51AF946A00B0]
",87A90CCF,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.93,26.0,44948,00,-80,10080
1920,10-30 16:35:56:738,"[KUMHO110087A90C9C246B000200E500FBB053517C6A00AD]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.25,2.98,28.0,20860,00,-83,10049
1921,10-30 16:35:57:169,"[KUMHO110087A90C87246B000100E400FCB05340E66A00A8]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,16614,00,-88,10097
1922,10-30 16:35:58:096,"[KUMHO110087A90D98246B0001010D00FC9F5223916A00A6]
",87A90D98,24,1.0.7,1.0.6,0.0,1.624,-0.211,2.81,27.0,9105,00,-90,10113
1923,10-30 16:35:59:326,"[KUMHO110087A92031246B000100E200FAAF537A726A00A5]
",87A92031,24,1.0.7,1.0.6,0.0,-3.45,-0.289,2.97,28.0,31346,00,-91,10240
1924,10-30 16:36:00:572,"[KUMHO110087A91543246B000100E900FCB053C76F6A00B5]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.211,2.98,28.0,51055,00,-75,10336
1925,10-30 16:36:01:019,"[KUMHO110087A90C04246B000100F700FEB0533AEC6A00A0]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.133,2.98,28.0,15084,00,-96,10129
1926,10-30 16:36:01:179,"[KUMHO110087A91B39246B0001010E00FBAF53BE816A00A8]
",87A91B39,24,1.0.7,1.0.6,0.0,1.742,-0.25,2.97,28.0,48769,00,-88,10129
1927,10-30 16:36:01:483,"[KUMHO110087A90C83246B000100E000FAB053189A6A00B5]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.289,2.98,28.0,6298,00,-75,10225
1928,10-30 16:36:03:017,"[KUMHO110087A90C9E246B000200E400FCB15310626A00A8]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.99,28.0,4194,00,-88,10273
1929,10-30 16:36:04:902,"[KUMHO110087A91C14246B000100E500FDB05227326A00BA]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.172,2.98,27.0,10034,00,-70,10049
1930,10-30 16:36:05:093,"[KUMHO110087A91CB2246B0002011B0100B05025FC6A00AB]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.055,2.98,25.0,9724,00,-85,20402
1931,10-30 16:36:05:621,"[KUMHO110087A90CCF246B000100E100FAAB51AF956A00AC]
",87A90CCF,24,1.0.7,1.0.6,0.0,-3.568,-0.289,2.93,26.0,44949,00,-84,10066
1932,10-30 16:36:06:803,"[KUMHO110087A90C9C246B000200E500FAB053517D6A00AC]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.289,2.98,28.0,20861,00,-84,10065
1933,10-30 16:36:07:267,"[KUMHO110087A90C87246B000100E400FDB05340E76A00A8]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.172,2.98,28.0,16615,00,-88,10097
1934,10-30 16:36:08:209,"[KUMHO110087A90D98246B0001010D00FD9F5223926A00A7]
",87A90D98,24,1.0.7,1.0.6,0.0,1.624,-0.172,2.81,27.0,9106,00,-89,10113
1935,10-30 16:36:09:552,"[KUMHO110087A92031246B000100E100FAAF537A736A00A6]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.289,2.97,28.0,31347,00,-90,10225
1936,10-30 16:36:10:910,"[KUMHO110087A91543246B000100EA00FCB053C7706A00B5]
",87A91543,24,1.0.7,1.0.6,0.0,-2.506,-0.211,2.98,28.0,51056,00,-75,10337
1937,10-30 16:36:11:150,"[KUMHO110087A90C04246B000100F700FEB0533AED6A00A2]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.133,2.98,28.0,15085,00,-94,10130
1938,10-30 16:36:11:325,"[KUMHO110087A91B39246B0002010D00FBAF53BE826A00A8]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28.0,48770,00,-88,10145
1939,10-30 16:36:11:708,"[KUMHO110087A90C83246B000100DF00FBB053189B6A00B5]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.804,-0.25,2.98,28.0,6299,00,-75,10225
1940,10-30 16:36:13:306,"[KUMHO110087A90C9E246B000200E300FCB05310636A00A7]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.332,-0.211,2.98,28.0,4195,00,-89,10289
1941,10-30 16:36:14:920,"[KUMHO110087A90D9A246B0001010B00FBB05326EC6A00B2]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.25,2.98,28.0,9964,00,-78,20019
1942,10-30 16:36:14:951,"[KUMHO110087A91C14246B000100E500FCAF5227336A00BA]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.97,27.0,10035,00,-70,10049
1943,10-30 16:36:15:302,"[KUMHO110087A91CB2246B0002011C00FFB05025FD6A00A8]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.094,2.98,25.0,9725,00,-88,10209
1944,10-30 16:36:15:703,"[KUMHO110087A90CCF246B000100E000FBAB51AF966A00AF]
",87A90CCF,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.93,26.0,44950,00,-81,10081
1945,10-30 16:36:16:869,"[KUMHO110087A90C9C246B000200E500FBB053517E6A00AC]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.25,2.98,28.0,20862,00,-84,10065
1946,10-30 16:36:17:364,"[KUMHO110087A90C87246B000100E400FCB05340E86A00A8]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,16616,00,-88,10097
1947,10-30 16:36:18:323,"[KUMHO110087A90D98246B0001010E00FD9F5223936A00A6]
",87A90D98,24,1.0.7,1.0.6,0.0,1.742,-0.172,2.81,27.0,9107,00,-90,10113
1948,10-30 16:36:19:792,"[KUMHO110087A92031246B000100E100FBAF537A746A00A6]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.25,2.97,28.0,31348,00,-90,10240
1949,10-30 16:36:21:246,"[KUMHO110087A91543246B000100E900FBB053C7716A00B5]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.25,2.98,28.0,51057,00,-75,10336
1950,10-30 16:36:21:470,"[KUMHO110087A91B39246B0002010D00FBAF53BE836A00A6]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28.0,48771,00,-90,10145
1951,10-30 16:36:21:933,"[KUMHO110087A90C83246B000100E000FBB053189C6A00B5]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.98,28.0,6300,00,-75,10224
1952,10-30 16:36:23:579,"[KUMHO110087A90C9E246B000200E300FCB05310646A00A8]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.332,-0.211,2.98,28.0,4196,00,-88,10273
1953,10-30 16:36:24:937,"[KUMHO110087A90D9A246B0001010B00FBB05326ED6A00B2]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.25,2.98,28.0,9965,00,-78,10017
1954,10-30 16:36:25:001,"[KUMHO110087A91C14246B000100E500FCAF5327346A00BB]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.97,28.0,10036,00,-69,10049
1955,10-30 16:36:25:497,"[KUMHO110087A91CB2246B0002011B0100B05025FE6A00A9]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.055,2.98,25.0,9726,00,-87,10194
1956,10-30 16:36:25:784,"[KUMHO110087A90CCF246B000200E000FBAB51AF976A00B0]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.686,-0.25,2.93,26.0,44951,00,-80,10081
1957,10-30 16:36:26:918,"[KUMHO110087A90C9C246B000200E500FAB053517F6A00AB]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.289,2.98,28.0,20863,00,-85,10049
1958,10-30 16:36:27:477,"[KUMHO110087A90C87246B000100E400FCB05340E96A00A7]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,16617,00,-89,10112
1959,10-30 16:36:28:436,"[KUMHO110087A90D98246B0001010D00FC9F5223946A00A6]
",87A90D98,24,1.0.7,1.0.6,0.0,1.624,-0.211,2.81,27.0,9108,00,-90,10113
1960,10-30 16:36:30:018,"[KUMHO110087A92031246B000200E100FBAF537A756A00A6]
",87A92031,24,1.0.7,1.0.6,0.1,-3.568,-0.25,2.97,28.0,31349,00,-90,10225
1961,10-30 16:36:31:407,"[KUMHO110087A90C04246B000100F700FEB0533AEF6A009D]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.133,2.98,28.0,15087,00,-99,20257
1962,10-30 16:36:31:584,"[KUMHO110087A91543246B000100E900FBB053C7726A00B4]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.25,2.98,28.0,51058,00,-76,10337
1963,10-30 16:36:32:143,"[KUMHO110087A90C83246B000100E000FBB053189D6A00B6]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.98,28.0,6301,00,-74,10209
1964,10-30 16:36:33:853,"[KUMHO110087A90C9E246B000200E400FCB05310656A00AA]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28.0,4197,00,-86,10274
1965,10-30 16:36:34:939,"[KUMHO110087A90D9A246B0001010B00FBB05326EE6A00B2]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.25,2.98,28.0,9966,00,-78,10001
1966,10-30 16:36:35:066,"[KUMHO110087A91C14246B000100E500FCAF5227356A00BA]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.97,27.0,10037,00,-70,10065
1967,10-30 16:36:35:705,"[KUMHO110087A91CB2246B0002011C00FFB05025FF6A00A6]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.094,2.98,25.0,9727,00,-90,10208
